timestamp (μs),power (μA),pins (D0-D7)
1948800,1.7753168,01000000
1948892,1.7841085,01000000
1948929,1.7929003,01000000
1948965,1.8104839,01000000
1949064,1.6654196,01000000
1949102,1.7005867,01000000
1949139,1.56871,01000000
1949284,1.6654196,01000000
1949321,1.6170648,01000000
1949356,1.564314,01000000
1949452,1.5115634,01000000
1949490,1.5731059,01000000
1949524,1.6961908,01000000
1949561,1.6126688,01000000
1949643,1.5818977,01000000
1949680,1.4983757,01000000
1949725,1.6786072,01000000
1949830,1.5071675,01000000
1949881,1.4236456,01000000
1949930,1.4807923,01000000
1949989,1.5027716,01000000
1950025,1.3664992,01000000
1950062,1.4148538,01000000
1952450,1.3928742,01000000
1952486,1.3093525,01000000
1952518,1.2390183,01000000
1952606,1.4016663,01000000
1952639,1.4368333,01000000
1952672,1.485188,01000000
1952705,1.4588128,01000000
1952802,1.4368334,01000000
1952835,1.4368331,01000000
1952868,1.3621033,01000000
1952968,1.4676046,01000000
1953001,1.4588126,01000000
1953036,1.5599182,01000000
1953195,1.2961648,01000000
1953231,1.2126429,01000000
1953272,1.1203293,01000000
1953368,1.282977,01000000
1953403,1.3093525,01000000
1953434,1.3357279,01000000
1953535,1.406062,01000000
1953568,1.4148539,01000000
1953599,1.3357279,01000000
1953629,1.2566018,01000000
1953727,1.287373,01000000
1953760,1.2258307,01000000
1953790,1.252206,01000000
1953898,1.1554964,01000000
1953930,1.2434142,01000000
1953961,1.3005607,01000000
1954071,1.1598923,01000000
1954103,1.0192238,01000000
1954134,1.1994554,01000000
1954286,1.168684,01000000
1954317,1.0016402,01000000
1954348,1.1554964,01000000
1954447,1.208247,01000000
1954478,1.2214347,01000000
1954506,1.0324115,01000000
1954536,1.0631826,01000000
1954642,1.0851622,01000000
1954672,1.1906633,01000000
1954702,1.0543908,01000000
1954814,1.1423087,01000000
1954845,1.287373,01000000
1954874,1.133517,01000000
1954979,1.1906636,01000000
1955009,1.2038511,01000000
1955039,1.2258307,01000000
1955183,1.2038512,01000000
1955214,1.0587867,01000000
1955243,1.1247251,01000000
1957564,1.1379128,01000000
1957616,1.0455991,01000000
1957669,1.1906635,01000000
1957726,1.1291211,01000000
1957779,1.0983498,01000000
1957829,0.966473,01000000
1957886,1.0280155,01000000
1957939,0.9928485,01000000
1957992,0.931306,01000000
1958047,0.86976355,01000000
1958102,0.96207714,01000000
1958154,4.1842637,01000000
1958208,6.936091,01000000
1958301,6.703109,01000000
1958353,6.628379,01000000
1958405,6.7206926,01000000
1958463,6.56244,01000000
1958529,6.2942905,01000000
1958558,5.9997663,01000000
1958585,5.964599,01000000
1958640,5.8898687,01000000
1958668,5.828326,01000000
1958696,5.6700745,01000000
1958815,5.5689692,01000000
1958842,5.59974,01000000
1958869,5.45028,01000000
1958981,5.3931336,01000000
1959008,5.2788405,01000000
1959036,5.195318,01000000
1959189,5.1513596,01000000
1959220,5.045859,01000000
1959247,5.0194826,01000000
1959365,5.098609,01000000
1959392,4.975524,01000000
1959418,4.6766033,01000000
1959446,4.6634164,01000000
1959555,4.597478,01000000
1959583,4.63704,01000000
1959611,4.478789,01000000
1959722,4.3425164,01000000
1959751,4.2897654,01000000
1959778,4.3601,01000000
1959890,4.351308,01000000
1959918,4.175472,01000000
1959946,4.210639,01000000
1960063,3.9117188,01000000
1960092,3.9600735,01000000
1960120,3.96447,01000000
1960275,3.9249065,01000000
1960303,3.8589683,01000000
1960330,3.740279,01000000
1960358,3.762259,01000000
1962714,3.5248806,01000000
1962768,3.590819,01000000
1962826,3.6919246,01000000
1962881,3.6127987,01000000
1962934,3.4941094,01000000
1962987,3.3534408,01000000
1963046,3.2127728,01000000
1963098,3.318274,01000000
1963151,3.3314614,01000000
1963209,3.3842125,01000000
1963269,3.261127,01000000
1963322,3.2567315,01000000
1963380,3.1292505,01000000
1963432,3.0677083,01000000
1963485,2.8918726,01000000
1963545,2.7336204,01000000
1963575,2.7775798,01000000
1963603,2.9138522,01000000
1963631,2.628119,01000000
1963714,2.6984534,01000000
1963743,2.7687879,01000000
1963770,2.7380166,01000000
1963879,2.6720781,01000000
1963907,2.685266,01000000
1963936,2.6544945,01000000
1964045,2.711641,01000000
1964076,2.6544945,01000000
1964104,2.6588905,01000000
1964273,2.425908,01000000
1964301,2.3995328,01000000
1964327,2.3335946,01000000
1964356,2.5270138,01000000
1964463,2.2544687,01000000
1964492,2.1885304,01000000
1964520,2.250073,01000000
1964635,2.3511784,01000000
1964663,2.399533,01000000
1964691,2.3511782,01000000
1964806,2.1665509,01000000
1964835,2.2280934,01000000
1964863,2.1973221,01000000
1964972,2.1006126,01000000
1965001,2.2280934,01000000
1965029,2.2280934,01000000
1965177,2.0962167,01000000
1965206,2.0082989,01000000
1965234,1.9511522,01000000
1965267,2.0698414,01000000
1965375,2.126988,01000000
1965402,1.8544428,01000000
1965430,1.8236716,01000000
1967824,1.8236713,01000000
1967880,1.8588387,01000000
1967933,1.9599441,01000000
1967992,1.845651,01000000
1968045,1.9159853,01000000
1968098,1.8984016,01000000
1968212,1.8544426,01000000
1968270,1.7489414,01000000
1968323,1.8324635,01000000
1968381,1.7401499,01000000
1968434,1.7093785,01000000
1968487,1.7225662,01000000
1968547,1.64344,01000000
1968580,1.56871,01000000
1968607,1.5950854,01000000
1968636,1.6302525,01000000
1968721,1.5994812,01000000
1968750,1.5906894,01000000
1968778,1.5379387,01000000
1968892,1.4368331,01000000
1968921,1.4763963,01000000
1968950,1.5335429,01000000
1969064,1.489584,01000000
1969095,1.4280416,01000000
1969124,1.5159591,01000000
1969271,1.4148538,01000000
1969300,1.5423347,01000000
1969329,1.4148539,01000000
1969358,1.401666,01000000
1969465,1.3577074,01000000
1969494,1.4939797,01000000
1969524,1.4632086,01000000
1969635,1.3664992,01000000
1969664,1.4983757,01000000
1969694,1.3884785,01000000
1969809,1.3181444,01000000
1969839,1.4368331,01000000
1969868,1.3928744,01000000
1969975,1.3884785,01000000
1970005,1.3972703,01000000
1970034,1.4588128,01000000
1970178,1.3005606,01000000
1970208,1.4632086,01000000
1970237,1.4324375,01000000
1970273,1.366499,01000000
1970377,1.2653936,01000000
1970405,1.2917689,01000000
1970434,1.2653935,01000000
1970547,1.3093524,01000000
1970576,1.3093526,01000000
1970605,1.24781,01000000
1972941,1.1994551,01000000
1972993,1.4676045,01000000
1973047,1.3445196,01000000
1973105,1.2522058,01000000
1973159,1.1950594,01000000
1973212,1.3049567,01000000
1973289,1.3621032,01000000
1973339,1.2566017,01000000
1973392,1.24781,01000000
1973450,1.0807661,01000000
1973504,1.1818715,01000000
1973554,1.1598922,01000000
1973585,1.1906636,01000000
1973642,1.0719744,01000000
1973674,1.0016402,01000000
1973704,1.1203293,01000000
1973812,1.1598922,01000000
1973843,1.1554962,01000000
1973873,1.0675786,01000000
1973977,1.0719744,01000000
1974008,1.0675786,01000000
1974039,1.1203293,01000000
1974180,1.0763704,01000000
1974212,1.0675786,01000000
1974244,1.2170388,01000000
1974282,1.1686841,01000000
1974381,1.1379128,01000000
1974410,1.0631826,01000000
1974440,1.1335169,01000000
1974548,1.1071417,01000000
1974580,1.2346224,01000000
1974611,1.0280155,01000000
1974720,0.9708689,01000000
1974752,1.0324115,01000000
1974783,1.1291211,01000000
1974887,1.0499951,01000000
1974920,1.1247251,01000000
1974952,1.208247,01000000
1975060,1.1379128,01000000
1975092,1.2785813,01000000
1975124,1.1950592,01000000
1975153,1.1467044,01000000
1975297,1.0280155,01000000
1975327,0.9400977,01000000
1975358,1.5643141,01000000
1975467,6.73388,01000000
1975499,6.689921,01000000
1975531,6.5008974,01000000
1975632,6.386605,01000000
1975665,6.21956,01000000
1975696,6.083288,01000000
1978038,6.100871,01000000
1978077,6.070101,01000000
1978117,5.9733906,01000000
1978278,5.84591,01000000
1978319,5.797555,01000000
1978359,5.5777607,01000000
1978399,5.5118227,01000000
1978499,5.6217194,01000000
1978549,5.4414883,01000000
1978603,5.2304854,01000000
1978660,5.2348814,01000000
1978713,5.1030054,01000000
1978766,4.9843163,01000000
1978834,4.9799204,01000000
1978887,4.9315653,01000000
1978940,4.716167,01000000
1978998,4.6282487,01000000
1979050,4.6678123,01000000
1979102,4.6678114,01000000
1979196,4.5271435,01000000
1979251,4.5403304,01000000
1979313,4.4348297,01000000
1979372,4.342516,01000000
1979425,4.171077,01000000
1979478,4.223827,01000000
1979536,4.061179,01000000
1979574,4.012824,01000000
1979606,3.94249,01000000
1979639,3.876552,01000000
1979719,3.8985314,01000000
1979751,3.841385,01000000
1979783,3.8238015,01000000
1979884,3.7007165,01000000
1979916,3.555652,01000000
1979948,3.705112,01000000
1980057,3.5644436,01000000
1980089,3.6171944,01000000
1980121,3.4149833,01000000
1980154,3.4413586,01000000
1980297,3.4501507,01000000
1980328,3.4897137,01000000
1980360,3.2743149,01000000
1980461,3.1600218,01000000
1980493,3.1424384,01000000
1980526,3.186397,01000000
1980632,3.0017698,01000000
1980666,2.9490192,01000000
1980696,2.9929779,01000000
1980804,2.9622066,01000000
1980837,3.0457287,01000000
1980870,3.1468341,01000000
1983207,2.8874764,01000000
1983260,2.8435178,01000000
1983320,2.751204,01000000
1983378,2.711641,01000000
1983431,2.7028494,01000000
1983481,2.7907672,01000000
1983539,2.6325152,01000000
1983592,2.6720781,01000000
1983645,2.6149316,01000000
1983702,2.5445971,01000000
1983756,2.548993,01000000
1983809,2.5138261,01000000
1983863,2.6149318,01000000
1983920,2.403929,01000000
1983973,2.4259086,01000000
1984026,2.3511782,01000000
1984083,2.4786592,01000000
1984136,2.3072193,01000000
1984188,2.2280936,01000000
1984241,2.2105098,01000000
1984323,2.3116152,01000000
1984377,2.078633,01000000
1984432,2.1709468,01000000
1984488,2.1489673,01000000
1984540,2.250073,01000000
1984580,2.1665509,01000000
1984635,2.1841345,01000000
1984667,2.1533632,01000000
1984700,2.1885304,01000000
1984806,2.2632604,01000000
1984838,2.1797385,01000000
1984871,2.0258825,01000000
1984972,1.96434,01000000
1985005,2.0390701,01000000
1985037,1.9687359,01000000
1985070,2.0258825,01000000
1985204,1.990715,01000000
1985237,2.0346742,01000000
1985275,1.9467564,01000000
1985377,1.845651,01000000
1985408,1.9379647,01000000
1985441,1.7621291,01000000
1985545,1.8368591,01000000
1985579,1.7665249,01000000
1985609,1.7357538,01000000
1985715,1.7972962,01000000
1985748,1.9335686,01000000
1985780,1.8500469,01000000
1985881,1.5775018,01000000
1985916,1.6698154,01000000
1985948,1.7885044,01000000
1985978,1.8104839,01000000
1988329,1.7181702,01000000
1988381,1.7401497,01000000
1988438,1.7797124,01000000
1988492,1.6126688,01000000
1988543,1.6610237,01000000
1988595,1.5555222,01000000
1988653,1.8192756,01000000
1988706,1.6214606,01000000
1988759,1.5862935,01000000
1988828,1.6082729,01000000
1988882,1.6873991,01000000
1988935,1.5862935,01000000
1988994,1.6038771,01000000
1989046,1.5423346,01000000
1989099,1.6126688,01000000
1989151,1.5115633,01000000
1989247,1.5950854,01000000
1989293,1.5555222,01000000
1989350,1.5906894,01000000
1989406,1.4236457,01000000
1989459,1.4192498,01000000
1989512,1.4016662,01000000
1989570,1.410458,01000000
1989602,1.4368334,01000000
1989635,1.4456251,01000000
1989723,1.3884785,01000000
1989756,1.4280415,01000000
1989788,1.2038511,01000000
1989883,1.2390182,01000000
1989917,1.1818717,01000000
1989949,1.2302264,01000000
1989982,1.2785813,01000000
1990084,1.2434142,01000000
1990119,1.2478101,01000000
1990150,1.3357279,01000000
1990294,1.2829772,01000000
1990325,1.2741853,01000000
1990358,1.1071416,01000000
1990458,1.129121,01000000
1990493,1.1862676,01000000
1990524,1.0368073,01000000
1990629,1.089558,01000000
1990664,1.168684,01000000
1990695,1.0939538,01000000
1990799,1.0939538,01000000
1990833,1.2302265,01000000
1990866,1.0807662,01000000
1990897,1.0983498,01000000
1990992,1.1027458,01000000
1991027,1.2609978,01000000
1991057,1.3884785,01000000
1993432,1.203851,01000000
1993484,1.168684,01000000
1993536,1.0236197,01000000
1993595,1.0236197,01000000
1993649,1.014828,01000000
1993700,1.0499951,01000000
1993757,1.1994551,01000000
1993811,1.0807663,01000000
1993863,1.1554964,01000000
1993924,1.0236197,01000000
1993977,1.0412033,01000000
1994030,1.0807661,01000000
1994089,1.129121,01000000
1994142,1.2258304,01000000
1994195,1.014828,01000000
1994247,0.9137224,01000000
1994315,1.0148278,01000000
1994367,1.085162,01000000
1994420,1.0543909,01000000
1994478,0.9532854,01000000
1994531,0.82140875,01000000
1994581,0.94888955,01000000
1994626,1.0324113,01000000
1994660,0.98845243,01000000
1994693,1.014828,01000000
1994791,1.0587869,01000000
1994825,1.0236195,01000000
1994858,6.685525,01000000
1994892,6.667941,01000000
1994985,6.369021,01000000
1995018,6.4745226,01000000
1995052,6.3338537,01000000
1995197,6.2019773,01000000
1995233,6.250332,01000000
1995272,6.0964756,01000000
1995372,5.9689946,01000000
1995406,5.6744704,01000000
1995438,5.533802,01000000
1995540,5.542594,01000000
1995575,5.577761,01000000
1995607,5.4107175,01000000
1995710,5.437093,01000000
1995744,5.1953187,01000000
1995777,5.212902,01000000
1995810,5.30082,01000000
1995901,5.2304854,01000000
1995937,5.0326705,01000000
1995968,4.9315653,01000000
1996066,4.799689,01000000
1996101,4.7293544,01000000
1996133,4.56231,01000000
1998537,4.6897917,01000000
1998589,4.5842896,01000000
1998642,4.382079,01000000
1998701,4.3644953,01000000
1998755,4.3425164,01000000
1998805,4.2853694,01000000
1998863,4.3600993,01000000
1998916,4.140305,01000000
1998969,4.0128245,01000000
1999027,4.008428,01000000
1999080,3.9952404,01000000
1999133,3.8106136,01000000
1999187,3.69632,01000000
1999321,3.7490711,01000000
1999374,3.630382,01000000
1999426,3.6479657,01000000
1999486,3.4105873,01000000
1999538,3.4721298,01000000
1999588,3.4237754,01000000
1999627,3.524881,01000000
1999661,3.3534408,01000000
1999695,3.4237752,01000000
1999799,3.4501507,01000000
1999833,3.3622327,01000000
1999867,3.3358574,01000000
1999901,3.2875028,01000000
1999998,3.2962945,01000000
2000032,3.1688137,01000000
2000066,3.1820014,01000000
2000198,3.199585,01000000
2000235,3.2039807,01000000
2000275,3.0589166,01000000
2000372,3.032541,01000000
2000407,2.9709988,01000000
2000439,2.9006643,01000000
2000540,2.8039548,01000000
2000576,2.8303304,01000000
2000609,2.7248287,01000000
2000708,2.759996,01000000
2000743,2.5841603,01000000
2000778,2.6896615,01000000
2000812,2.6061397,01000000
2000904,2.711641,01000000
2000940,2.4654713,01000000
2000972,2.4742634,01000000
2001068,2.5665767,01000000
2001104,2.4874508,01000000
2001138,2.4566798,01000000
2001290,2.5094304,01000000
2001323,2.5006382,01000000
2001356,2.4478877,01000000
2003657,2.3775535,01000000
2003709,2.3335948,01000000
2003762,2.2456768,01000000
2003820,2.232489,01000000
2003870,2.3116152,01000000
2003923,2.241281,01000000
2003981,2.2105098,01000000
2004034,2.2280931,01000000
2004087,2.1006126,01000000
2004139,2.2368853,01000000
2004225,2.0962167,01000000
2004287,2.0654454,01000000
2004343,2.003903,01000000
2004399,1.9335687,01000000
2004451,1.9775276,01000000
2004504,1.9643399,01000000
2004562,1.9907154,01000000
2004607,1.9291731,01000000
2004643,1.8632343,01000000
2004712,1.8764222,01000000
2004748,1.8324633,01000000
2004783,2.0214865,01000000
2004819,1.845651,01000000
2004911,1.7753168,01000000
2004947,1.7621291,01000000
2004983,1.7401497,01000000
2005082,1.6873989,01000000
2005118,1.5687099,01000000
2005153,1.6346483,01000000
2005289,1.6478361,01000000
2005324,1.6346483,01000000
2005358,1.6082729,01000000
2005456,1.6170648,01000000
2005493,1.7093785,01000000
2005525,1.5950854,01000000
2005624,1.6390442,01000000
2005661,1.6654196,01000000
2005695,1.56871,01000000
2005730,1.6698154,01000000
2005825,1.5994811,01000000
2005862,1.4456251,01000000
2005896,1.406062,01000000
2005990,1.410458,01000000
2006026,1.4720005,01000000
2006061,1.5731057,01000000
2006193,1.6258564,01000000
2006228,1.5643141,01000000
2006271,1.5335429,01000000
2006367,1.3884784,01000000
2006403,1.3445197,01000000
2006437,1.3225403,01000000
2008766,1.1511004,01000000
2008818,1.3005607,01000000
2008871,1.3928744,01000000
2008926,1.3357277,01000000
2008980,1.2390182,01000000
2009032,1.252206,01000000
2009091,1.2741853,01000000
2009145,1.1906636,01000000
2009198,1.2653936,01000000
2009264,1.3137484,01000000
2009320,1.2829771,01000000
2009373,1.2478101,01000000
2009429,1.1554964,01000000
2009483,1.2697895,01000000
2009536,1.2346224,01000000
2009590,1.2829771,01000000
2009632,1.252206,01000000
2009669,1.3005607,01000000
2009706,1.3005607,01000000
2009743,1.4060621,01000000
2009812,1.1598922,01000000
2009849,1.2170389,01000000
2009886,1.1159332,01000000
2009983,1.2961648,01000000
2010020,1.2346224,01000000
2010057,1.2258307,01000000
2010197,1.1950594,01000000
2010234,1.2258306,01000000
2010278,1.1774759,01000000
2010372,1.2346222,01000000
2010408,1.1994553,01000000
2010443,1.0807662,01000000
2010538,1.1598922,01000000
2010577,1.1027457,01000000
2010612,1.0719745,01000000
2010648,1.1554964,01000000
2010740,1.1730798,01000000
2010777,1.2214347,01000000
2010815,1.1247251,01000000
2010903,1.1071416,01000000
2010942,1.1730798,01000000
2010977,1.0543909,01000000
2011073,0.9796608,01000000
2011112,1.0499951,01000000
2011149,1.1642882,01000000
2011282,1.164288,01000000
2011319,1.0499948,01000000
2011354,0.83459646,01000000
2011448,0.96207714,01000000
2011487,0.90932643,01000000
2011522,0.8389923,01000000
2011562,1.0455991,01000000
2013915,1.0412033,01000000
2013967,1.0455991,01000000
2014024,1.010432,01000000
2014079,0.96207714,01000000
2014132,1.0148278,01000000
2014184,0.9752649,01000000
2014305,1.0016402,01000000
2014355,0.98405665,01000000
2014407,1.010432,01000000
2014466,2.636911,01000000
2014518,6.9185066,01000000
2014571,6.8042135,01000000
2014623,6.7558594,01000000
2014663,6.654753,01000000
2014700,6.5140853,01000000
2014737,6.46573,01000000
2014832,6.54046,01000000
2014871,6.2107687,01000000
2014908,6.118456,01000000
2014997,6.1008716,01000000
2015035,5.94262,01000000
2015073,5.7579923,01000000
2015204,5.683263,01000000
2015242,5.573365,01000000
2015287,5.608532,01000000
2015377,5.415113,01000000
2015415,5.344779,01000000
2015451,5.309612,01000000
2015544,5.2348814,01000000
2015584,5.103005,01000000
